Q112716489|P4510|Q85699649|P1932|"Seurat R"|S248|Q114078827
Q93015974|P4510|Q113018293|P1932|"Bioconductor package DESeq"|S248|Q114078827
Q112721173|P4510|Q85699649|P1932|"SEURAT"|S248|Q114078827
Q112721173|P4510|Q85699649|P1932|"SEURAT"|S248|Q114078827
Q112721173|P4510|Q85699649|P1932|"SEURAT"|S248|Q114078827
Q91794695|P4510|Q1092514|P1932|"SQLAlchemy"|S248|Q114078827
Q96764810|P4510|Q113334693|P1932|"dupRadar"|S248|Q114078827
Q102977781|P4510|Q113334640|P1932|"ChIPSeeker R package"|S248|Q114078827
Q90483472|P4510|Q113334817|P1932|"mIRage"|S248|Q114078827
Q112292331|P4510|Q102537983|P1932|"WGCNA package"|S248|Q114078827
Q112292331|P4510|Q113334599|P1932|"RcisTarget"|S248|Q114078827
Q101565403|P4510|Q114076453|P1932|"package genefu"|S248|Q114078827
Q101565403|P4510|Q114076453|P1932|"package genefu"|S248|Q114078827
Q101565403|P4510|Q114076453|P1932|"package genefu"|S248|Q114078827
Q112728480|P4510|Q113334751|P1932|"(GSVA"|S248|Q114078827
Q90483284|P4510|Q113575553|P1932|"CasFinder"|S248|Q114078827
Q90483284|P4510|Q113575553|P1932|"CasFinder"|S248|Q114078827
Q96764812|P4510|Q16335221|P1932|"Bowtie2.0"|S248|Q114078827
Q100519283|P4510|Q1026367|P1932|"scikit‐learn"|S248|Q114078827
Q112645528|P4510|Q112236343|P1932|"R package Limma"|S248|Q114078827
Q100386934|P4510|Q113334690|P1932|"Bioconductor package EdgeR"|S248|Q114078827
Q104283294|P4510|Q113334697|P1932|"EBImage"|S248|Q114078827
Q47154728|P4510|Q1659584|P1932|"Imagej"|S248|Q114078827
Q47154728|P4510|Q1659584|P1932|"Imagej"|S248|Q114078827
Q91794766|P4510|Q114076281|P1932|"DeconRNASeq"|S248|Q114078827
Q112296464|P4510|Q85699649|P1932|"package Seurat"|S248|Q114078827
Q57498055|P4510|Q107385529|P1932|"iris"|S248|Q114078827
Q57498055|P4510|Q107385529|P1932|"iris"|S248|Q114078827
Q57498055|P4510|Q107385529|P1932|"iris"|S248|Q114078827
Q57498055|P4510|Q107385529|P1932|"iris"|S248|Q114078827
Q57498055|P4510|Q22907431|P1932|"conda"|S248|Q114078827
Q57498055|P4510|Q107385529|P1932|"iris"|S248|Q114078827
Q28822300|P4510|Q22442795|P1932|"Python scikit-image library"|S248|Q114078827
Q28822300|P4510|Q22442795|P1932|"Python scikit-image library"|S248|Q114078827
Q37647925|P4510|Q22909437|P1932|"Tomopy"|S248|Q114078827
Q45943860|P4510|Q107380943|P1932|"h5py"|S248|Q114078827
Q45943860|P4510|Q107381460|P1932|"joblib"|S248|Q114078827
Q45943860|P4510|Q107381460|P1932|"joblib"|S248|Q114078827
Q31170964|P4510|Q107380943|P1932|"Python h5py library"|S248|Q114078827
Q31170964|P4510|Q107381464|P1932|"PyWavelets"|S248|Q114078827
Q31170964|P4510|Q107381463|P1932|"tifffile"|S248|Q114078827
Q31170964|P4510|Q107380943|P1932|"h5py"|S248|Q114078827
Q31170967|P4510|Q107380943|P1932|"h5py"|S248|Q114078827
Q38765920|P4510|Q112236343|P1932|"limma package"|S248|Q114078827
Q41103376|P4510|Q107382801|P1932|"Google®"|S248|Q114078827
Q41890695|P4510|Q113334816|P1932|"minfi R-package"|S248|Q114078827
Q41890695|P4510|Q113334816|P1932|"minfi R-package"|S248|Q114078827
Q112294305|P4510|Q114077511|P1932|"survcomp"|S248|Q114078827
Q92057319|P4510|Q102537983|P1932|"WGCNA package"|S248|Q114078827
Q102056260|P4510|Q102537983|P1932|"WGCNA package"|S248|Q114078827
Q102373280|P4510|Q114076926|P1932|"OmicCircos” R package"|S248|Q114078827
Q102373280|P4510|Q114076364|P1932|"enrichplot” R"|S248|Q114078827
Q101242005|P4510|Q112236343|P1932|"limma package"|S248|Q114078827
Q112643835|P4510|Q114076926|P1932|"OmicCircos R"|S248|Q114078827
Q112643835|P4510|Q114076364|P1932|"enrichplot R"|S248|Q114078827
Q112313349|P4510|Q114076227|P1932|"complexheatmap"|S248|Q114078827
Q112297381|P4510|Q114076227|P1932|"complexheatmap"|S248|Q114078827
Q101556178|P4510|Q113335517|P1932|"Single R package"|S248|Q114078827
Q101556178|P4510|Q113335517|P1932|"Single R package"|S248|Q114078827
Q101556178|P4510|Q85699649|P1932|"Seurat package"|S248|Q114078827
Q101556178|P4510|Q113335517|P1932|"Single R package"|S248|Q114078827
Q101556178|P4510|Q113335517|P1932|"Single R"|S248|Q114078827
Q112293741|P4510|Q113334751|P1932|"gsva"|S248|Q114078827
Q112297600|P4510|Q113334751|P1932|"Gene Set Variation Analysis"|S248|Q114078827
Q112297600|P4510|Q113334751|P1932|"Gene Set Variation Analysis"|S248|Q114078827
Q112297600|P4510|Q113334751|P1932|"R package “GSVA”"|S248|Q114078827
Q102323795|P4510|Q114076448|P1932|"GDCRNATools"|S248|Q114078827
Q89818680|P4510|Q326489|P1932|"R package “ggplot2”"|S248|Q114078827
Q112297585|P4510|Q114076364|P1932|"enrichplot R"|S248|Q114078827
Q104112598|P4510|Q113334751|P1932|"gsva"|S248|Q114078827
Q104112598|P4510|Q114076475|P1932|"R package “GEOquery”"|S248|Q114078827
Q61805806|P4510|Q113334690|P1932|"R/Bioconductor package of edger"|S248|Q114078827
Q94552620|P4510|Q114077514|P1932|"sva package"|S248|Q114078827
Q96591652|P4510|Q114077514|P1932|"sva package"|S248|Q114078827
Q28648405|P4510|Q114077117|P1932|"qvalue R package"|S248|Q114078827
Q95845267|P4510|Q113334690|P1932|"edgeR R package"|S248|Q114078827
Q112294556|P4510|Q113018293|P1932|"R package (DESeq2)"|S248|Q114078827
Q61812139|P4510|Q113334816|P1932|"minfi R package"|S248|Q114078827
Q96591641|P4510|Q113334816|P1932|"R package minfi"|S248|Q114078827
Q94550280|P4510|Q1659584|P1932|"Imagej"|S248|Q114078827
Q94550280|P4510|Q1659584|P1932|"Imagej"|S248|Q114078827
Q103764572|P4510|Q114076473|P1932|"GenVisR"|S248|Q114078827
Q112295156|P4510|Q112236343|P1932|"R package Limma"|S248|Q114078827
Q101573418|P4510|Q114077262|P1932|"ropls"|S248|Q114078827
Q39614537|P4510|Q112270642|P1932|"Image-Quant"|S248|Q114078827
Q39614537|P4510|Q112270642|P1932|"Image-Quant"|S248|Q114078827
Q38649401|P4510|Q113018293|P1932|"DESeq Bioconductor"|S248|Q114078827
Q91883633|P4510|Q113334751|P1932|"Gene Set Variation Analysis"|S248|Q114078827
Q91883633|P4510|Q113334751|P1932|"Gene Set Variation Analysis"|S248|Q114078827
Q91883633|P4510|Q114076926|P1932|"OmicCircos"|S248|Q114078827
Q112297906|P4510|Q113334816|P1932|"Minfi"|S248|Q114078827
Q91655680|P4510|Q114076475|P1932|"GEOquery package"|S248|Q114078827
Q91655680|P4510|Q114076475|P1932|"GEOquery package"|S248|Q114078827
Q91655680|P4510|Q112236343|P1932|"limma package"|S248|Q114078827
Q92805275|P4510|Q113334749|P1932|"R package Gviz"|S248|Q114078827
Q92805275|P4510|Q113334816|P1932|"Bioconductor R package minfi"|S248|Q114078827
Q112297011|P4510|Q113334690|P1932|"edgeR R package"|S248|Q114078827
Q100534795|P4510|Q113334685|P1932|"DOSE package"|S248|Q114078827
Q90622814|P4510|Q113334751|P1932|"Gene Set Variation Analysis"|S248|Q114078827
Q90622814|P4510|Q113334751|P1932|"Gene Set Variation Analysis"|S248|Q114078827
Q92094947|P4510|Q113334509|P1932|"R package affy"|S248|Q114078827
Q112297572|P4510|Q114076926|P1932|"OmicCircos R package"|S248|Q114078827
Q112297572|P4510|Q114076926|P1932|"OmicCircos R package"|S248|Q114078827
Q92999476|P4510|Q113334816|P1932|"minfi R"|S248|Q114078827
Q92999476|P4510|Q102537983|P1932|"R package (WGCNA"|S248|Q114078827
Q102147733|P4510|Q102537983|P1932|"Gene Co-Expression Network Analysis (WGCNA)"|S248|Q114078827
Q33563583|P4510|Q113334816|P1932|"Bioconductor minfi"|S248|Q114078827
Q92782244|P4510|Q114076291|P1932|"DEGseq2"|S248|Q114078827
Q92782244|P4510|Q114076227|P1932|"R package “ComplexHeatmap"|S248|Q114078827
Q111848966|P4510|Q113334751|P1932|"Gene Set Variation Analysis"|S248|Q114078827
Q111848966|P4510|Q113334751|P1932|"Gene Set Variation Analysis"|S248|Q114078827
Q37538173|P4510|Q113334816|P1932|"minfi Bioconductor"|S248|Q114078827
Q37228771|P4510|Q112236343|P1932|"Bioconductor Limma package"|S248|Q114078827
